0.034700, 3.066810
0.034800, 3.066993
0.034900, 3.067176
0.035000, 3.067359
0.035100, 3.067542
0.035200, 3.067725
0.035300, 3.067908
0.035400, 3.068091
0.035500, 3.068273
0.035600, 3.068456
0.035700, 3.068638
0.035800, 3.068821
0.035900, 3.069003
0.036000, 3.069186
0.036100, 3.069368
0.036200, 3.069551
0.036300, 3.069733
0.036400, 3.069915
0.036500, 3.070097
0.036600, 3.070279
0.036700, 3.070462
0.036800, 3.070644
0.036900, 3.070826
0.037000, 3.071008
0.037100, 3.071189
0.037200, 3.071371
0.037300, 3.071553
0.037400, 3.071735
0.037500, 3.071917
0.037600, 3.072098
0.037700, 3.072280
0.037800, 3.072462
0.037900, 3.072643
0.038000, 3.072825
0.038100, 3.073006
0.038200, 3.073187
0.038300, 3.073369
0.038400, 3.073550
0.038500, 3.073731
0.038600, 3.073913
0.038700, 3.074094
0.038800, 3.074275
0.038900, 3.074456
0.039000, 3.074637
0.039100, 3.074818
0.039200, 3.074999
0.039300, 3.075180
0.039400, 3.075360
0.039500, 3.075541
0.039600, 3.075722
0.039700, 3.075903
0.039800, 3.076083
0.039900, 3.076264
0.040000, 3.076444
0.040100, 3.076625
0.040200, 3.076805
0.040300, 3.076986
0.040400, 3.077166
0.040500, 3.077347
0.040600, 3.077527
0.040700, 3.077707
0.040800, 3.077887
0.040900, 3.078067
0.041000, 3.078247
0.041100, 3.078427
0.041200, 3.078607
0.041300, 3.078787
0.041400, 3.078967
0.041500, 3.079147
0.041600, 3.079327
0.041700, 3.079507
0.041800, 3.079686
0.041900, 3.079866
0.042000, 3.080046
0.042100, 3.080225
0.042200, 3.080405
0.042300, 3.080584
0.042400, 3.080764
0.042500, 3.080943
0.042600, 3.081122
0.042700, 3.081302
0.042800, 3.081481
0.042900, 3.081660
0.043000, 3.081839
0.043100, 3.082018
0.043200, 3.082197
0.043300, 3.082376
0.043400, 3.082555
0.043500, 3.082734
0.043600, 3.082913
0.043700, 3.083092
0.043800, 3.083271
0.043900, 3.083449
0.044000, 3.083628
0.044100, 3.083807
0.044200, 3.083985
0.044300, 3.084164
0.044400, 3.084342
0.044500, 3.084521
0.044600, 3.084699
0.044700, 3.084878
0.044800, 3.085056
0.044900, 3.085234
0.045000, 3.085412
0.045100, 3.085590
0.045200, 3.085769
0.045300, 3.085947
0.045400, 3.086125
0.045500, 3.086303
0.045600, 3.086481
0.045700, 3.086658
0.045800, 3.086836
0.045900, 3.087014
0.046000, 3.087192
0.046100, 3.087370
0.046200, 3.087547
0.046300, 3.087725
0.046400, 3.087902
0.046500, 3.088080
0.046600, 3.088257
0.046700, 3.088435
0.046800, 3.088612
0.046900, 3.088789
0.047000, 3.088967
0.047100, 3.089144
0.047200, 3.089321
0.047300, 3.089498
0.047400, 3.089675
0.047500, 3.089852
0.047600, 3.090029
0.047700, 3.090206
0.047800, 3.090383
0.047900, 3.090560
0.048000, 3.090737
0.048100, 3.090914
0.048200, 3.091091
0.048300, 3.091267
0.048400, 3.091444
0.048500, 3.091620
0.048600, 3.091797
0.048700, 3.091973
0.048800, 3.092150
0.048900, 3.092326
0.049000, 3.092503
0.049100, 3.092679
0.049200, 3.092855
0.049300, 3.093031
0.049400, 3.093208
0.049500, 3.093384
0.049600, 3.093560
0.049700, 3.093736
0.049800, 3.093912
0.049900, 3.094088
0.050000, 3.094264
0.050100, 3.094439
0.050200, 3.094615
0.050300, 3.094791
0.050400, 3.094967
0.050500, 3.095142
0.050600, 3.095318
0.050700, 3.095494
0.050800, 3.095669
0.050900, 3.095845
0.051000, 3.096020
0.051100, 3.096195
0.051200, 3.096371
0.051300, 3.096546
0.051400, 3.096721
0.051500, 3.096896
0.051600, 3.097072
0.051700, 3.097247
0.051800, 3.097422
0.051900, 3.097597
0.052000, 3.097772
0.052100, 3.097947
0.052200, 3.098122
0.052300, 3.098296
0.052400, 3.098471
0.052500, 3.098646
0.052600, 3.098821
0.052700, 3.098995
0.052800, 3.099170
0.052900, 3.099344
0.053000, 3.099519
0.053100, 3.099693
0.053200, 3.099868
0.053300, 3.100042
0.053400, 3.100217
0.053500, 3.100391
0.053600, 3.100565
0.053700, 3.100739
0.053800, 3.100913
0.053900, 3.101087
0.054000, 3.101261
0.054100, 3.101436
0.054200, 3.101609
0.054300, 3.101783
0.054400, 3.101957
0.054500, 3.102131
0.054600, 3.102305
0.054700, 3.102479
0.054800, 3.102652
0.054900, 3.102826
0.055000, 3.102999
0.055100, 3.103173
0.055200, 3.103347
0.055300, 3.103520
0.055400, 3.103693
0.055500, 3.103867
0.055600, 3.104040
0.055700, 3.104213
0.055800, 3.104387
0.055900, 3.104560
0.056000, 3.104733
0.056100, 3.104906
0.056200, 3.105079
0.056300, 3.105252
0.056400, 3.105425
0.056500, 3.105598
0.056600, 3.105771
0.056700, 3.105943
0.056800, 3.106116
0.056900, 3.106289
0.057000, 3.106462
0.057100, 3.106634
0.057200, 3.106807
0.057300, 3.106979
0.057400, 3.107152
0.057500, 3.107324
0.057600, 3.107497
0.057700, 3.107669
0.057800, 3.107841
0.057900, 3.108014
0.058000, 3.108186
0.058100, 3.108358
0.058200, 3.108530
0.058300, 3.108702
0.058400, 3.108874
0.058500, 3.109046
0.058600, 3.109218
0.058700, 3.109390
0.058800, 3.109562
0.058900, 3.109734
0.059000, 3.109906
0.059100, 3.110077
0.059200, 3.110249
0.059300, 3.110421
0.059400, 3.110592
0.059500, 3.110764
0.059600, 3.110935
0.059700, 3.111107
0.059800, 3.111278
0.059900, 3.111449
0.060000, 3.111621
0.060100, 3.111792
0.060200, 3.111963
0.060300, 3.112134
0.060400, 3.112305
0.060500, 3.112476
0.060600, 3.112647
0.060700, 3.112818
0.060800, 3.112989
0.060900, 3.113160
0.061000, 3.113331
0.061100, 3.113502
0.061200, 3.113673
0.061300, 3.113843
0.061400, 3.114014
0.061500, 3.114185
0.061600, 3.114355
0.061700, 3.114526
0.061800, 3.114696
0.061900, 3.114867
0.062000, 3.115037
0.062100, 3.115208
0.062200, 3.115378
0.062300, 3.115548
0.062400, 3.115718
0.062500, 3.115888
0.062600, 3.116059
0.062700, 3.116229
0.062800, 3.116399
0.062900, 3.116569
0.063000, 3.116739
0.063100, 3.116909
0.063200, 3.117078
0.063300, 3.117248
0.063400, 3.117418
0.063500, 3.117588
0.063600, 3.117757
0.063700, 3.117927
0.063800, 3.118097
0.063900, 3.118266
0.064000, 3.118436
0.064100, 3.118605
0.064200, 3.118774
0.064300, 3.118944
0.064400, 3.119113
0.064500, 3.119282
0.064600, 3.119452
0.064700, 3.119621
0.064800, 3.119790
0.064900, 3.119959
0.065000, 3.120128
0.065100, 3.120297
0.065200, 3.120466
0.065300, 3.120635
0.065400, 3.120804
0.065500, 3.120972
0.065600, 3.121141
0.065700, 3.121310
0.065800, 3.121479
0.065900, 3.121647
0.066000, 3.121816
0.066100, 3.121984
0.066200, 3.122153
0.066300, 3.122321
0.066400, 3.122490
0.066500, 3.122658
0.066600, 3.122826
0.066700, 3.122995
0.066800, 3.123163
0.066900, 3.123331
0.067000, 3.123499
0.067100, 3.123667
0.067200, 3.123835
0.067300, 3.124003
0.067400, 3.124171
0.067500, 3.124339
0.067600, 3.124507
0.067700, 3.124675
0.067800, 3.124843
0.067900, 3.125010
0.068000, 3.125178
0.068100, 3.125346
0.068200, 3.125513
0.068300, 3.125681
0.068400, 3.125848
0.068500, 3.126016
0.068600, 3.126183
0.068700, 3.126351
0.068800, 3.126518
0.068900, 3.126685
0.069000, 3.126853
0.069100, 3.127020
0.069200, 3.127187
0.069300, 3.127354
0.069400, 3.127521
0.069500, 3.127688
0.069600, 3.127855
0.069700, 3.128022
0.069800, 3.128189
0.069900, 3.128356
0.070000, 3.128522
0.070100, 3.128689
0.070200, 3.128856
0.070300, 3.129022
0.070400, 3.129189
0.070500, 3.129356
0.070600, 3.129522
0.070700, 3.129689
0.070800, 3.129855
0.070900, 3.130021
0.071000, 3.130188
0.071100, 3.130354
0.071200, 3.130520
0.071300, 3.130687
0.071400, 3.130853
0.071500, 3.131019
0.071600, 3.131185
0.071700, 3.131351
0.071800, 3.131517
0.071900, 3.131683
0.072000, 3.131849
0.072100, 3.132015
0.072200, 3.132180
0.072300, 3.132346
0.072400, 3.132512
0.072500, 3.132678
0.072600, 3.132843
0.072700, 3.133009
0.072800, 3.133174
0.072900, 3.133340
0.073000, 3.133505
0.073100, 3.133671
0.073200, 3.133836
0.073300, 3.134001
0.073400, 3.134167
0.073500, 3.134332
0.073600, 3.134497
0.073700, 3.134662
0.073800, 3.134827
0.073900, 3.134992
0.074000, 3.135157
0.074100, 3.135322
0.074200, 3.135487
0.074300, 3.135652
0.074400, 3.135817
0.074500, 3.135982
0.074600, 3.136146
0.074700, 3.136311
0.074800, 3.136476
0.074900, 3.136640
0.075000, 3.136805
0.075100, 3.136969
0.075200, 3.137134
0.075300, 3.137298
0.075400, 3.137463
0.075500, 3.137627
0.075600, 3.137791
0.075700, 3.137955
0.075800, 3.138120
0.075900, 3.138284
0.076000, 3.138448
0.076100, 3.138612
0.076200, 3.138776
0.076300, 3.138940
0.076400, 3.139104
0.076500, 3.139268
0.076600, 3.139432
0.076700, 3.139595
0.076800, 3.139759
0.076900, 3.139923
0.077000, 3.140086
0.077100, 3.140250
0.077200, 3.140414
0.077300, 3.140577
0.077400, 3.140741
0.077500, 3.140904
0.077600, 3.141068
0.077700, 3.141231
0.077800, 3.141394
0.077900, 3.141557
0.078000, 3.141721
0.078100, 3.141884
0.078200, 3.142047
0.078300, 3.142210
0.078400, 3.142373
0.078500, 3.142536
0.078600, 3.142699
0.078700, 3.142862
0.078800, 3.143025
0.078900, 3.143188
0.079000, 3.143350
0.079100, 3.143513
0.079200, 3.143676
0.079300, 3.143839
0.079400, 3.144001
0.079500, 3.144164
0.079600, 3.144326
0.079700, 3.144489
0.079800, 3.144651
0.079900, 3.144814
0.080000, 3.144976
0.080100, 3.145138
0.080200, 3.145300
0.080300, 3.145463
0.080400, 3.145625
0.080500, 3.145787
0.080600, 3.145949
0.080700, 3.146111
0.080800, 3.146273
0.080900, 3.146435
0.081000, 3.146597
0.081100, 3.146759
0.081200, 3.146920
0.081300, 3.147082
0.081400, 3.147244
0.081500, 3.147406
0.081600, 3.147567
0.081700, 3.147729
0.081800, 3.147890
0.081900, 3.148052
0.082000, 3.148213
0.082100, 3.148375
0.082200, 3.148536
0.082300, 3.148697
0.082400, 3.148859
0.082500, 3.149020
0.082600, 3.149181
0.082700, 3.149342
0.082800, 3.149503
0.082900, 3.149664
0.083000, 3.149825
0.083100, 3.149986
0.083200, 3.150147
0.083300, 3.150308
0.083400, 3.150469
0.083500, 3.150630
0.083600, 3.150791
0.083700, 3.150951
0.083800, 3.151112
0.083900, 3.151273
0.084000, 3.151433
0.084100, 3.151594
0.084200, 3.151754
0.084300, 3.151915
0.084400, 3.152075
0.084500, 3.152235
0.084600, 3.152396
0.084700, 3.152556
0.084800, 3.152716
0.084900, 3.152876
0.085000, 3.153037
0.085100, 3.153197
0.085200, 3.153357
0.085300, 3.153517
0.085400, 3.153677
0.085500, 3.153837
0.085600, 3.153996
0.085700, 3.154156
0.085800, 3.154316
0.085900, 3.154476
0.086000, 3.154635
0.086100, 3.154795
0.086200, 3.154955
0.086300, 3.155114
0.086400, 3.155274
0.086500, 3.155433
0.086600, 3.155593
0.086700, 3.155752
0.086800, 3.155911
0.086900, 3.156071
0.087000, 3.156230
0.087100, 3.156389
0.087200, 3.156548
0.087300, 3.156708
0.087400, 3.156867
0.087500, 3.157026
0.087600, 3.157185
0.087700, 3.157344
0.087800, 3.157503
0.087900, 3.157661
0.088000, 3.157820
0.088100, 3.157979
0.088200, 3.158138
0.088300, 3.158296
0.088400, 3.158455
0.088500, 3.158614
0.088600, 3.158772
0.088700, 3.158931
0.088800, 3.159089
0.088900, 3.159248
0.089000, 3.159406
0.089100, 3.159564
0.089200, 3.159723
0.089300, 3.159881
0.089400, 3.160039
0.089500, 3.160197
0.089600, 3.160355
0.089700, 3.160514
0.089800, 3.160672
0.089900, 3.160830
0.090000, 3.160988
0.090100, 3.161145
0.090200, 3.161303
0.090300, 3.161461
0.090400, 3.161619
0.090500, 3.161777
0.090600, 3.161934
0.090700, 3.162092
0.090800, 3.162250
0.090900, 3.162407
0.091000, 3.162565
0.091100, 3.162722
0.091200, 3.162880
0.091300, 3.163037
0.091400, 3.163194
0.091500, 3.163352
0.091600, 3.163509
0.091700, 3.163666
0.091800, 3.163823
0.091900, 3.163980
0.092000, 3.164137
0.092100, 3.164295
0.092200, 3.164452
0.092300, 3.164608
0.092400, 3.164765
0.092500, 3.164922
0.092600, 3.165079
0.092700, 3.165236
0.092800, 3.165393
0.092900, 3.165549
0.093000, 3.165706
0.093100, 3.165863
0.093200, 3.166019
0.093300, 3.166176
0.093400, 3.166332
0.093500, 3.166489
0.093600, 3.166645
0.093700, 3.166801
0.093800, 3.166958
0.093900, 3.167114
0.094000, 3.167270
0.094100, 3.167426
0.094200, 3.167582
0.094300, 3.167738
0.094400, 3.167894
0.094500, 3.168050
0.094600, 3.168206
0.094700, 3.168362
0.094800, 3.168518
0.094900, 3.168674
0.095000, 3.168830
0.095100, 3.168986
0.095200, 3.169141
0.095300, 3.169297
0.095400, 3.169453
0.095500, 3.169608
0.095600, 3.169764
0.095700, 3.169919
0.095800, 3.170075
0.095900, 3.170230
0.096000, 3.170385
0.096100, 3.170541
0.096200, 3.170696
0.096300, 3.170851
0.096400, 3.171006
0.096500, 3.171161
0.096600, 3.171317
0.096700, 3.171472
0.096800, 3.171627
0.096900, 3.171782
0.097000, 3.171936
0.097100, 3.172091
0.097200, 3.172246
0.097300, 3.172401
0.097400, 3.172556
0.097500, 3.172710
0.097600, 3.172865
0.097700, 3.173020
0.097800, 3.173174
0.097900, 3.173329
0.098000, 3.173483
0.098100, 3.173638
0.098200, 3.173792
0.098300, 3.173947
0.098400, 3.174101
0.098500, 3.174255
0.098600, 3.174409
0.098700, 3.174564
0.098800, 3.174718
0.098900, 3.174872
0.099000, 3.175026
0.099100, 3.175180
0.099200, 3.175334
0.099300, 3.175488
0.099400, 3.175642
0.099500, 3.175795
0.099600, 3.175949
0.099700, 3.176103
0.099800, 3.176257
0.099900, 3.176410
0.100000, 3.176564
0.100100, 3.176718
0.100200, 3.176871
0.100300, 3.177025
0.100400, 3.177178
0.100500, 3.177332
0.100600, 3.177485
0.100700, 3.177638
0.100800, 3.177792
0.100900, 3.177945
0.101000, 3.178098
0.101100, 3.178251
0.101200, 3.178404
0.101300, 3.178557
0.101400, 3.178710
0.101500, 3.178863
0.101600, 3.179016
0.101700, 3.179169
0.101800, 3.179322
0.101900, 3.179475
0.102000, 3.179628
0.102100, 3.179780
0.102200, 3.179933
0.102300, 3.180086
0.102400, 3.180238
0.102500, 3.180391
0.102600, 3.180543
0.102700, 3.180696
0.102800, 3.180848
0.102900, 3.181001
0.103000, 3.181153
0.103100, 3.181305
0.103200, 3.181458
0.103300, 3.181610
0.103400, 3.181762
0.103500, 3.181914
0.103600, 3.182066
0.103700, 3.182218
0.103800, 3.182370
0.103900, 3.182522
0.104000, 3.182674
0.104100, 3.182826
0.104200, 3.182978
0.104300, 3.183130
0.104400, 3.183282
0.104500, 3.183433
0.104600, 3.183585
0.104700, 3.183737
0.104800, 3.183888
0.104900, 3.184040
0.105000, 3.184191
0.105100, 3.184343
0.105200, 3.184494
0.105300, 3.184645
0.105400, 3.184797
0.105500, 3.184948
0.105600, 3.185099
0.105700, 3.185250
0.105800, 3.185402
0.105900, 3.185553
0.106000, 3.185704
0.106100, 3.185855
0.106200, 3.186006
0.106300, 3.186157
0.106400, 3.186308
0.106500, 3.186458
0.106600, 3.186609
0.106700, 3.186760
0.106800, 3.186911
0.106900, 3.187061
0.107000, 3.187212
0.107100, 3.187363
0.107200, 3.187513
0.107300, 3.187664
0.107400, 3.187814
0.107500, 3.187965
0.107600, 3.188115
0.107700, 3.188265
0.107800, 3.188416
0.107900, 3.188566
0.108000, 3.188716
0.108100, 3.188866
0.108200, 3.189017
0.108300, 3.189167
0.108400, 3.189317
0.108500, 3.189467
0.108600, 3.189617
0.108700, 3.189767
0.108800, 3.189916
0.108900, 3.190066
0.109000, 3.190216
0.109100, 3.190366
0.109200, 3.190516
0.109300, 3.190665
0.109400, 3.190815
0.109500, 3.190964
0.109600, 3.191114
0.109700, 3.191263
0.109800, 3.191413
0.109900, 3.191562
0.110000, 3.191712
0.110100, 3.191861
0.110200, 3.192010
0.110300, 3.192160
0.110400, 3.192309
0.110500, 3.192458
0.110600, 3.192607
0.110700, 3.192756
0.110800, 3.192905
0.110900, 3.193054
0.111000, 3.193203
0.111100, 3.193352
0.111200, 3.193501
0.111300, 3.193650
0.111400, 3.193799
0.111500, 3.193947
0.111600, 3.194096
0.111700, 3.194245
0.111800, 3.194393
0.111900, 3.194542
0.112000, 3.194690
0.112100, 3.194839
0.112200, 3.194987
0.112300, 3.195136
0.112400, 3.195284
0.112500, 3.195432
0.112600, 3.195581
0.112700, 3.195729
0.112800, 3.195877
0.112900, 3.196025
0.113000, 3.196173
0.113100, 3.196321
0.113200, 3.196469
0.113300, 3.196617
0.113400, 3.196765
0.113500, 3.196913
0.113600, 3.197061
0.113700, 3.197209
0.113800, 3.197357
0.113900, 3.197504
0.114000, 3.197652
0.114100, 3.197800
0.114200, 3.197947
0.114300, 3.198095
0.114400, 3.198242
0.114500, 3.198390
0.114600, 3.198537
0.114700, 3.198685
0.114800, 3.198832
0.114900, 3.198979
0.115000, 3.199127
0.115100, 3.199274
0.115200, 3.199421
0.115300, 3.199568
0.115400, 3.199715
0.115500, 3.199862
0.115600, 3.200009
0.115700, 3.200156
0.115800, 3.200303
0.115900, 3.200450
0.116000, 3.200597
0.116100, 3.200744
0.116200, 3.200891
0.116300, 3.201037
0.116400, 3.201184
0.116500, 3.201331
0.116600, 3.201477
0.116700, 3.201624
0.116800, 3.201770
0.116900, 3.201917
0.117000, 3.202063
0.117100, 3.202210
0.117200, 3.202356
0.117300, 3.202502
0.117400, 3.202648
0.117500, 3.202795
0.117600, 3.202941
0.117700, 3.203087
0.117800, 3.203233
0.117900, 3.203379
0.118000, 3.203525
0.118100, 3.203671
0.118200, 3.203817
0.118300, 3.203963
0.118400, 3.204109
0.118500, 3.204255
0.118600, 3.204400
0.118700, 3.204546
0.118800, 3.204692
0.118900, 3.204837
0.119000, 3.204983
0.119100, 3.205129
0.119200, 3.205274
0.119300, 3.205420
0.119400, 3.205565
0.119500, 3.205710
0.119600, 3.205856
0.119700, 3.206001
0.119800, 3.206146
0.119900, 3.206291
0.120000, 3.206437
0.120100, 3.206582
0.120200, 3.206727
0.120300, 3.206872
0.120400, 3.207017
0.120500, 3.207162
0.120600, 3.207307
0.120700, 3.207452
0.120800, 3.207597
0.120900, 3.207741
0.121000, 3.207886
0.121100, 3.208031
0.121200, 3.208176
0.121300, 3.208320
0.121400, 3.208465
0.121500, 3.208609
0.121600, 3.208754
0.121700, 3.208898
0.121800, 3.209043
0.121900, 3.209187
0.122000, 3.209331
0.122100, 3.209476
0.122200, 3.209620
0.122300, 3.209764
0.122400, 3.209908
0.122500, 3.210053
0.122600, 3.210197
0.122700, 3.210341
0.122800, 3.210485
0.122900, 3.210629
0.123000, 3.210773
0.123100, 3.210916
0.123200, 3.211060
0.123300, 3.211204
0.123400, 3.211348
0.123500, 3.211492
0.123600, 3.211635
0.123700, 3.211779
0.123800, 3.211923
0.123900, 3.212066
0.124000, 3.212210
0.124100, 3.212353
0.124200, 3.212496
0.124300, 3.212640
0.124400, 3.212783
0.124500, 3.212927
0.124600, 3.213070
0.124700, 3.213213
0.124800, 3.213356
0.124900, 3.213499
0.125000, 3.213642
0.125100, 3.213786
0.125200, 3.213929
0.125300, 3.214072
0.125400, 3.214214
0.125500, 3.214357
0.125600, 3.214500
0.125700, 3.214643
0.125800, 3.214786
0.125900, 3.214928
0.126000, 3.215071
0.126100, 3.215214
0.126200, 3.215356
0.126300, 3.215499
0.126400, 3.215642
0.126500, 3.215784
0.126600, 3.215926
0.126700, 3.216069
0.126800, 3.216211
0.126900, 3.216354
0.127000, 3.216496
0.127100, 3.216638
